BOF Annual Report #,Subject,Proposed By,Action,Subject Details,Sources Cited (Subject),Proposer Details,Sources Cited (Proposer),Recommend Deeper Dive?,Recommendation Reasoning,source_sheet,subject_text,action_text,reasoning_text,proposer_text,status,technology_clusters,primary_cluster,proposer_type,year,is_approved,is_rejected,is_investigating,source_file
"BOF.AR.15.1904-1905
",Modified Lewis range finder,U.S. Rapid Fire Gun and Power Co.,,"The Lewis rangefinder was a successful invention developed by Colonel Isaac Newton Lewis and was adopted by the War Department in 1896. Seventeen years later, he attempted to improve this range and position finders and ended up with the primary model, excluding all others and saving the government money. He also interestingly designed the Lewis Gun, in 1911, which was the first light machine gun used during WWI. Even though it was designed in the United States, it was not adopted by the U.S. military first because of political differences between Lewis and General William Crozier. Lewis ended up leaving the U.S. Army.  ",https://en.wikipedia.org/wiki/Isaac_Newton_Lewis.  and https://www.britannica.com/biography/Isaac-Newton-Lewis and  https://penelope.uchicago.edu/Thayer/E/Gazetteer/Places/America/United_States/Army/USMA/AOG_Reunions/63/Isaac_Newton_Lewis*.html,"The U.S. Rapid Fire Gun and Power Co. acquired the Driggs-Seabury Weapons plant in Derby after 1904. The plant manufactured motor vechiles but sold its weapons production to Savage Arms in 1915 and merged comapnies. Under this new merged company, the plant made Lewis guns during WWI. Interestingly, they are proposing this modified Lewis Range finder as far back as 1904, when they had not started making these guns and had acquired this weapons plant. ",https://en.wikipedia.org/wiki/Driggs-Seabury,Yes," Isaac Newton Lewis, who invented the Lewis Rangefinder and later the Lewis guns, seems to have an intricate and influential relationship to important military inventions before and during World War I. It is even more interesting that despite coming up with the Lewis Gun in the U.S., they were not the first country to take advantage of this weapon's design, so more research is needed to understand why this happened and how the U.S. military was impacted by not doing so. Furthermore, more research is needed on the arms company that proposed the rangefinder improvements, as they are proposing this years before they started manufacturing the Lewis gun, so we need to find out their history with Lewis.",Sheet1,Modified Lewis range finder,nan,"Isaac Newton Lewis, who invented the Lewis Rangefinder and later the Lewis guns, seems to have an intricate and influential relationship to important military inventions before and during World War I. It is even more interesting that despite coming up with the Lewis Gun in the U.S., they were not the first country to take advantage of this weapon's design, so more research is needed to understand why this happened and how the U.S. military was impacted by not doing so. Furthermore, more research is needed on the arms company that proposed the rangefinder improvements, as they are proposing this years before they started manufacturing the Lewis gun, so we need to find out their history with Lewis.",U.S. Rapid Fire Gun and Power Co.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Submarine mine,Anthony Mazzalin,,"An explosive weapon placed in water to damage or destroy submarines. Mines were used extensively during the Russo-Japanese War of 1904-1905 to destroy ships. During WWI, mines were used to defend coasts, ports, and shipping lanes around the globe. During WWII when the usage of the U-boats increased, mine technology developed in order to destroy them more effectively.",https://en.wikipedia.org/wiki/Naval_mine,,,No,,Sheet1,Submarine mine,nan,nan,Anthony Mazzalin,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Removing residue from guns,W.P. Scholl,,,,,,No,,Sheet1,Removing residue from guns,nan,nan,W.P. Scholl,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Disposition of obselete Ericsson torpedo,Capt. T. N. Horn,,"Made by John Ericsson, a Swedish-American inventor and mechanical engineer. The torpedo used two counter-rotating propellers on one mounted shaft. While an interesting design, it was ultimately too slow and impractical for prolonged usage, but it became a prototype for future torpedo usage. ","https://www.torp.esrc.unimelb.edu.au/biogs/E000009b.htm#:~:text=Summary,of%20Ericsson's%20subsequent%20ship%20designs.",Horn from 1903-1906 was ordnance officer and artillery engineer for the Southern Artillery District in New York. He served in the Philippines and Hawaii during WWI and was promoted to brigadier general in 1918.,https://en.wikipedia.org/wiki/Tiemann_Newell_Horn,No,,Sheet1,Disposition of obselete Ericsson torpedo,nan,nan,Capt. T. N. Horn,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Gunners' corrector,Capt. E. W. Hubbard,,,,,,No,,Sheet1,Gunners' corrector,nan,nan,Capt. E. W. Hubbard,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Alteration of experimental shields,Bethlehem Steel Co.  ,,,,"Bethlehem Steel Corporation became one of the world's largest steel-producing and shipbuilding companies, and later, at its height, a symbol of American manufacturing prowess in the world. Charles M. Schwab purchased the company in 1901, and in 1904, it assumed the name Bethlehem Steel Corporation. Later, it acquired the Bethlehem Steel Company and its subsidiaries from the United States Shipbuilding Company. During World War I and World War II, this company was a major supplier of armor plates and ordnance to the U.S. armed forces.",•https://en.wikipedia.org/wiki/Bethlehem_Steel,No,,Sheet1,Alteration of experimental shields,nan,nan,Bethlehem Steel Co.,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Relocator,Capt. W. C. Rafferty,,,,"I think that this is the same man who attained the ranking of General and was a commanding officer of the 54th Artillery Brigade and Camp McClellan, Ala during WWI. He was in charge of a number of artillery districts in the Eastern U.S. and Hawaii.",https://www.findagrave.com/memorial/49352587/william-carroll-rafferty,No,,Sheet1,Relocator,nan,nan,Capt. W. C. Rafferty,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Rafferty range finders, report",Artillery Board,,A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. I can't find much information on a specific Rafferty range finder.,"https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.","
Specific subsection within the Board of Ordnance and Fortification",,No,,Sheet1,"Rafferty range finders, report",nan,nan,Artillery Board,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Semi-globular floating battery,Anson Phelps Stokes,,"A floating battery is another term for an armed watercraft that could carry heavy armament but lacks a lot of the typical warship qualities. They were used by both the Union and Confederate armies during the Civil War, but there is not much documentation that exists afterwards. However, this could also be a proposal to a system that leverages energy storage in a body of water but it is unclear in the context. ",https://en.wikipedia.org/wiki/Floating_battery,Unclear to which Anson Phelps Stokes ,,No,,Sheet1,Semi-globular floating battery,nan,nan,Anson Phelps Stokes,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Ten-inch elevating carriage,A. H. Emery,,"Large coastal artillery pieces designed to defend major American seaports between 1895-1945. In 1885 President Cleveland's Secretary of War, Endicott was tasked with creating the Board of Ordnance and Fortifications to review  the seacoast defense system and found a lot of holes in the defense systems that needed to be updated, which included the development of ten-inch elevating carriages.","https://en.wikipedia.org/wiki/10-inch_gun_M1895#:~:text=The%2010%2Dinch%20Gun%20M1895,Washington%20state%20in%20the%201960s.","Possibly the inventor of disappearing gun carriages, but I can only find on Google patents, not a lot of relevant detailed information about who he actually was.",https://patents.google.com/patent/US669898A,Yes,The history of the ten-inch elevating carriage shows how the Board saw a problem in 1885 in the nation's defense and tasked the Ordnance Board with improving its military. This is a good example to look into to see how the Board assigned and tackled a problem and how successful they ultimately were in strengthening the U.S. Coastal Defense systems.,Sheet1,Ten-inch elevating carriage,nan,The history of the ten-inch elevating carriage shows how the Board saw a problem in 1885 in the nation's defense and tasked the Ordnance Board with improving its military. This is a good example to look into to see how the Board assigned and tackled a problem and how successful they ultimately were in strengthening the U.S. Coastal Defense systems.,A. H. Emery,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Long distance firing of seacoast guns,Chief of Artillery,,"Similarly, to the proposal above, these guns were proposed to boost America's coastal defense system. Before airplanes, most enemies could only reach America by sea, so having effective long-range guns was essential to maintaining an effective defense system.",https://en.wikipedia.org/wiki/Seacoast_defense_in_the_United_States,"The Chief of Artillery was Col. Ramsay D. Potts during this period. In Feb, 1908 succeeded Brig. Gen. Davis in command of the Department of the Gulf.",https://proxy.library.upenn.edu/login?url=https://www.proquest.com/newspapers/brig-gen-davis-retired/docview/144878101/se-2?accountid=14707,Yes,This technology could be part of a deep dive on improving coastal defense systems after 1885. It would be important to learn about how the long-range gun built on previous designs and how long this technology provided the U.S. with a boost in coastal defense before airplanes.,Sheet1,Long distance firing of seacoast guns,nan,This technology could be part of a deep dive on improving coastal defense systems after 1885. It would be important to learn about how the long-range gun built on previous designs and how long this technology provided the U.S. with a boost in coastal defense before airplanes.,Chief of Artillery,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Disappearing searchlight,Capt. E. H. Schulz,,"This seems to be a tool used to hide a search light that can illuminate incoming ships. The example I found existed in WWI, was made by General Electric, and was made for Point Loma's WWII defense system. ",https://www.nps.gov/places/military-disappearing-searchlight.htm,"He is a prominent government engineer who helped construct the Golden Gate Bridge. He graduated from the Military Academy in 1895 and was commissioned in the Engineers Corps. In 1905, he built defenses for the naval station as a district engineer for Guantanamo, Cuba. He worked a lot on improving the Mississippi River, the Great Lakes, and the Pacific Ocean projects.",https://www.nytimes.com/1951/03/04/archives/col-eh-schulz-engineer-is-dead-retired-officer-participated-in-many.html,No,,Sheet1,Disappearing searchlight,nan,nan,Capt. E. H. Schulz,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Exchange of reports of tests with Navy Department,Board of Ordnance and Fortification,,,,,,No,,Sheet1,Exchange of reports of tests with Navy Department,nan,nan,Board of Ordnance and Fortification,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Range finder, 8-foot base",Warner & Swasey Co.,,"A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. An improvement in this technology was the Barr and Stroud rangefinder, which had a base of 4 1/2 feet, which helped the operator calculate the distance of large projectiles towards moving ships. This proposed rangefinder is likely built upon this design. In 1906, a nine-foot version was created for the HMS Dreadnought.","https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar. and https://www.usni.org/magazines/naval-history-magazine/2024/february/barr-and-stroud-rangefinder","American manufacturing company that specialized in machine tools, instruments, and special machinery, best known for its astronomical telescopes and turret lathes (a machine used to replicate duplicate parts). The U.S. government used this company to help overcome problems with its instruments during the Spanish-American War and produce gun telescopes and range-finders.",https://en.wikipedia.org/wiki/Warner_%26_Swasey_Company,Yes,"Researching the 8-foot range-finder highlights this technology's progressive development from the late 1890s to WWI. Also, researching the Warner & Swasey Co. can highlight the relationship between the government and how it utilizes private companies. As Crozier aims to increase the efficiency of the government's weapons production systems, the government still turned to private companies during this time to solve specialized problems, so it would be interesting to learn more about when the government used this company and how long they continued producing technology for them. ",Sheet1,"Range finder, 8-foot base",nan,"Researching the 8-foot range-finder highlights this technology's progressive development from the late 1890s to WWI. Also, researching the Warner & Swasey Co. can highlight the relationship between the government and how it utilizes private companies. As Crozier aims to increase the efficiency of the government's weapons production systems, the government still turned to private companies during this time to solve specialized problems, so it would be interesting to learn more about when the government used this company and how long they continued producing technology for them.",Warner & Swasey Co.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Halpine torpedo,E.B. Haymond,,"Built on the designs of Nicholas J. Halpine, who also created the Halpine torpedo boat. In 1894, there is a report of the Halpine torpedo with a cigar-shaped copper hull, complete with an electric motor and propeller. The torpedo can release the explosives, defy enemy warships' nets, and then back out of the way and be guided back to the place where it started to be reloaded again. ",https://timesmachine.nytimes.com/timesmachine/1894/12/09/106843470.html?pageNumber=17,,,Yes,"This torpedo's mechanics seem really cool, and it would be interesting to learn more about how they were deployed, if they were during WWI, and then how technology built upon this design and into WWII. It would also be interesting to compare this torpedo design to the other designs the Board was researching to see the range in variety within a weapons category they were experimenting with.",Sheet1,Halpine torpedo,nan,"This torpedo's mechanics seem really cool, and it would be interesting to learn more about how they were deployed, if they were during WWI, and then how technology built upon this design and into WWII. It would also be interesting to compare this torpedo design to the other designs the Board was researching to see the range in variety within a weapons category they were experimenting with.",E.B. Haymond,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Test of capped and uncapped mortar shell, report of",Ordnance Board,,,,"The whole board at this time includes the personnel of: Maj. Gen. John C. Bates, Assistant Chief of Staff,
Brig. Gen. William Crozier, Chief of Ordnance,
Brig. Gen. Alexander Mackenzie, Chief of Engineers,
Brig. Gen. Samuel M. Mills, Chief of Artillery,
Col. Ramsay D. Potts, Artillery Corps,
Maj. Erasmus M. Weaver, General Staff,
Gen. Thomas J. Henderson, Civilian Member,
Capt. Tracy C. Dickson, Ordnance Department, Recorder. ","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 3. ",No,,Sheet1,"Test of capped and uncapped mortar shell, report of",nan,nan,Ordnance Board,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Dirigible torpedo,John P. Lonquist,,A dirigible torpedo is one that a controller can steer. The Brennan torpedo is one of the first propelled and wire-controlled torpedoes. The only remaining Brennan torpedo is at the Royal Engineers Museum in Chatham. ,https://en.wikipedia.org/wiki/Brennan_torpedo,,,Yes,"If researching the progression of torpedos and different designs presented to the Board, understanding the dirigible torpedo and when the U.S. could implement this technology into the military is key. More research on this subject is needed to know if this torpedo is a general proposal to research remote control or if they had a specific design in mind.",Sheet1,Dirigible torpedo,nan,"If researching the progression of torpedos and different designs presented to the Board, understanding the dirigible torpedo and when the U.S. could implement this technology into the military is key. More research on this subject is needed to know if this torpedo is a general proposal to research remote control or if they had a specific design in mind.",John P. Lonquist,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Wire-cutting bayonet,William Klinefetter,,"A wire-cutting feature, likely on a knife attached to a rifle barrel or long firearm. Bayonet technology developed progressively with countries like Germany in WWI using designs like the sawback bayonet, which helped cut wood and barbed wire. The US implemented bayonet technology of its own in 1986, using the US M9 bayonet for multi-purpose cutting, knife, and sawing purposes.",https://en.wikipedia.org/wiki/Bayonet,,,No,,Sheet1,Wire-cutting bayonet,nan,nan,William Klinefetter,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","""Spitfire"" bullet",William R. Gordon,,"Pre-dates the ""Spitfire"" British Aircraft used by Allied countries during World War II. It could be some sort of incendiary bullet that comes into contact with the target, ignites, or has chemical explosive in it, but it is unclear exactly what this proposal is referring to.",https://en.wikipedia.org/wiki/Supermarine_Spitfire,,,No,,Sheet1,"""Spitfire"" bullet",nan,nan,William R. Gordon,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Automatic feed for small arms,A. R. Hinton,,To create a small arm that continuously fires rounds when the trigger mechanism is on. This technology relies on reusing the excess energy from a previous shot to feed a new round of ammunition into the chamber. The first automatic rifle was patented by Hiram Maxim in 1883.,"https://en.wikipedia.org/wiki/Automatic_firearm#:~:text=If%20both%20the%20feeding%20and,blow%20forward%2C%20or%20gas%20operation.",,,No,,Sheet1,Automatic feed for small arms,nan,nan,A. R. Hinton,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Cartridge pouch and clip,Mills Woven Cartridge Belt Co.,,A cartridge is a pre-assembled firearm ammunition packaging that can be easily loaded. A clip is a device used to store multiple rounds of ammunition to insert into a firearm. This proposal likley involves a design to integrate the two pieces together but more details are needed to understand what that entails. ,https://en.wikipedia.org/wiki/Clip_(firearms) AND  https://en.wikipedia.org/wiki/Cartridge_(firearms),"In 1866, Capt. Anson Mills equipped his men with his version of a cartridge belt with sewn-on leather loops to hold each round instead of the metal cartridge boxes rattling around. Mills continued to refine this invention and eventually established a company in Worcester, Massachusetts to manufacture these army belts. ",https://www.jstor.org/stable/26306377?seq=1,No,,Sheet1,Cartridge pouch and clip,nan,nan,Mills Woven Cartridge Belt Co.,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Test of 1-pounder automatic guns, report",Chief of Ordnance,,"It is unclear which version of the Automatic 1-pounder they were proposing to test, so it is likely an experiment from an existing design.  Designs like the ""Pom-Pom"" 32mm British autocannon, the first of its kind, had been invented in the late 1880s, and countries were rapidly developing their technology before WWI usage. ",https://en.wikipedia.org/wiki/QF_1-pounder_pom-pom,Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,"Test of 1-pounder automatic guns, report",nan,nan,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Securing armor plates to backing by tap bolts,Board of Ordnance and Fortification,,,,,,No,,Sheet1,Securing armor plates to backing by tap bolts,nan,nan,Board of Ordnance and Fortification,Investigating,['Armor and Protection'],Armor and Protection,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Test of delay and nondelay action fuses, change in program",Chief of Ordnance,,,,Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,"Test of delay and nondelay action fuses, change in program",nan,nan,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Smoke compound, test",C.V. Schou,,,,,,No,,Sheet1,"Smoke compound, test",nan,nan,C.V. Schou,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Test of Brown 6-inch wire-wound gun, conditions of",Board of Ordnance and Fortification,,John Hamilton Brown invented the Brown 6-inch wire-wound gun. A navy with these guns could bombard any city within 40 miles of the coast without having any of the warships come close to the shore.  ,https://timesmachine.nytimes.com/timesmachine/1904/03/20/101389141.html?pageNumber=27,"The whole board at this time includes the personnel of: Maj. Gen. John C. Bates, Assistant Chief of Staff,
Brig. Gen. William Crozier, Chief of Ordnance,
Brig. Gen. Alexander Mackenzie, Chief of Engineers,
Brig. Gen. Samuel M. Mills, Chief of Artillery,
Col. Ramsay D. Potts, Artillery Corps,
Maj. Erasmus M. Weaver, General Staff,
Gen. Thomas J. Henderson, Civilian Member,
Capt. Tracy C. Dickson, Ordnance Department, Recorder. ","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 3. ",Yes,"Since the whole Board is proposing this gun, it must be agreed upon to be an essential military invention to test, so learning more about how the invention came about, the long-term effects, and the assets it provided to the military would be beneficial to see if the Board's support paid off.",Sheet1,"Test of Brown 6-inch wire-wound gun, conditions of",nan,"Since the whole Board is proposing this gun, it must be agreed upon to be an essential military invention to test, so learning more about how the invention came about, the long-term effects, and the assets it provided to the military would be beneficial to see if the Board's support paid off.",Board of Ordnance and Fortification,Investigating,['Artillery'],Artillery,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Aerial navigation,Calvin T. Freid,,"Improving navigation in an aircraft, especially since the Wright brothers just invented their first technological breakthrough of an airplane in 1903. Interesting in that in the beginning of the report they said that the board will not give aerial navigation aid until the design are in practical operation without aid from the government.",https://en.wikipedia.org/wiki/Wright_brothers,,,No,,Sheet1,Aerial navigation,nan,nan,Calvin T. Freid,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Asks allotment to encourage cause of invention,Jacob von Provyen,,,,,,No,,Sheet1,Asks allotment to encourage cause of invention,nan,nan,Jacob von Provyen,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Noiseless gun,Anton Flierboom,,"Interesting proposal as it is for a noiseless gun in whole, and not a silencer. A silencer for a gun was produced around 1902 and patented by Hiram Stevens Maxim in 1909. Today, the use of silencers is widespread throughout the military, law enforcement, and the public, with improvements continuously building off the original design.","https://en.wikipedia.org/wiki/Silencer_(firearms)#:~:text=In%201892%2C%20Swiss%20inventor%20Jakob,pistol%20during%20World%20War%20II.",,,No,,Sheet1,Noiseless gun,nan,nan,Anton Flierboom,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Increasing range of gun,F. M. Mitchell,,,,,,No,,Sheet1,Increasing range of gun,nan,nan,F. M. Mitchell,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Accelerating projectile,J. M. Black,,,,,,No,,Sheet1,Accelerating projectile,nan,nan,J. M. Black,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Laying torpedo cables, appliances",B. Roberts,,,,,,No,,Sheet1,"Laying torpedo cables, appliances",nan,nan,B. Roberts,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Searchlight mechanism,M. C. Wilkinson,,Searchlights were used in war after the Franco-Prussian War in 1882 and were used during this time in the Russo-Japanese War from 1904 to 1905. They were used to create light at night by reflecting beams off the bottoms of clouds later in WWI. ,https://en.wikipedia.org/wiki/Searchlight,,,No,,Sheet1,Searchlight mechanism,nan,nan,M. C. Wilkinson,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Canteen filter,Mrs. C. F. Parker,,"Canteens became one of the most essential items a soldier carried and needed to be hygienic and provide good, clean water to soldiers. Canteens also offer a way to store water when soldiers travel beyond a close water source.","https://www.loc.gov/resource/gdcmassbookdig.historyofmilitar01read/?sp=12&st=image&r=-0.587,-0.045,2.174,1.842,0","I can't find the exact Mrs. F.C. Parker who proposed this solution, but it is interesting to note that she is the only woman who proposed something to the Board this year. ",,No,,Sheet1,Canteen filter,nan,nan,Mrs. C. F. Parker,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Repairs to Bethlehem 6-inch gun and mount,Chief of Ordnance,,,"Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 9.",Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,Repairs to Bethlehem 6-inch gun and mount,nan,nan,Chief of Ordnance,Investigating,['Artillery'],Artillery,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Test of shields, report",Artillery Committee,,,,,,No,,Sheet1,"Test of shields, report",nan,nan,Artillery Committee,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Rapid-fire test Bethlehem 5-inch gun, report",Artillery Committee,,"On May 4, 1900, the Board allotted funds for the construction of a 5-inch gun and carriage proposed by the Bethlehem Steel Company. Completion of this to test the weapon was delayed until 1904, when the test of the gun was finally completed. ","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 9.",,,No,,Sheet1,"Rapid-fire test Bethlehem 5-inch gun, report",nan,nan,Artillery Committee,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Deck armor tests, report",Artillery Committee,,"In March of 1903, the Board allotted $20,000 to procure armor and see what angles of impact from projectiles will penetrate the deck armor. They tested different thickness inch plates, concluded the superiority of the capped projectile, and obtained a lot of other valuable information.","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 13.",,,No,,Sheet1,"Deck armor tests, report",nan,nan,Artillery Committee,Investigating,['Armor and Protection'],Armor and Protection,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Deck armor tests, report",Ordnance Board,,"In March of 1903, the Board allotted $20,000 to procure armor and see what angles of impact from projectiles will penetrate the deck armor. They tested different thickness inch plates, concluded the superiority of the capped projectile, and obtained a lot of other valuable information.","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 13.",,,No,,Sheet1,"Deck armor tests, report",nan,nan,Ordnance Board,Investigating,['Armor and Protection'],Armor and Protection,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Captive balloon with mirrors,J. C. Jeffries,,This invention is an early proposal design for a reconnaissance balloon developed in 1914 by a French engineer and used in WWI and WWII. The early balloons/blimps used hydrogen as the gas inside. ,"https://en.wikipedia.org/wiki/Tethered_balloon#:~:text=A%20tethered%2C%20moored%20or%20captive,raise%20and%20lower%20the%20balloon.&text=A%20balloon%20is%20a%20form,and%20civil%20or%20military%20uses.",,,No,,Sheet1,Captive balloon with mirrors,nan,nan,J. C. Jeffries,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
