BOF Annual Report #,Subject,Proposed By,Action,Subject Details,Sources Cited (Subject),Proposer Details,Sources Cited (Proposer),Recommend Deeper Dive?,Recommendation Reasoning,source_sheet,subject_text,action_text,reasoning_text,proposer_text,status,technology_clusters,primary_cluster,proposer_type,year,is_approved,is_rejected,is_investigating,source_file
BOF.AR.8.1897-1898,Torpedo system,J. M. E. Hall.,Not recommended.,,,,,No,Not enough information.,Sheet1,Torpedo system,Not recommended.,Not enough information.,J. M. E. Hall.,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Suggestions in case of war,Will Ellsworth.,Filed.,,,,,No,Not enough information.,Sheet1,Suggestions in case of war,Filed.,Not enough information.,Will Ellsworth.,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Armor-plate ball-bearing fort.,W. H. Fitzgerald.,Not recommended.,,,,,No,Not enough information.,Sheet1,Armor-plate ball-bearing fort.,Not recommended.,Not enough information.,W. H. Fitzgerald.,Investigating,"['Armor and Protection', 'Fortification and Engineering']",Armor and Protection,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Air ship,Therese Schaetzl,Referred to Chief Signal Officer.,,,,,Yes,"Schaetzl’s proposal may not have technical documentation (that I could find), but it stands out historically. As one of the earliest recorded female aviation inventors submitting to a formal U.S. military body, her entry is intriguing.",Sheet1,Air ship,Referred to Chief Signal Officer.,"Schaetzl’s proposal may not have technical documentation (that I could find), but it stands out historically. As one of the earliest recorded female aviation inventors submitting to a formal U.S. military body, her entry is intriguing.",Therese Schaetzl,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Wire-wound gun.,T. Reynolds,Not recommended.,,,,,No,Not enough information.,Sheet1,Wire-wound gun.,Not recommended.,Not enough information.,T. Reynolds,Investigating,['Artillery'],Artillery,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Steel fortification.,F. Rossi,Not recommended.,,,,,No,Not enough information.,Sheet1,Steel fortification.,Not recommended.,Not enough information.,F. Rossi,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Wire-wound, segmental-tube 12-inch mortar",Brown & Munsell,Postponed.,,,,,No,Not enough information.,Sheet1,"Wire-wound, segmental-tube 12-inch mortar",Postponed.,Not enough information.,Brown & Munsell,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Method of manufacturing ordnance and projectiles.,J. A. Potter,Under consideration.,,,,,No,Not enough information.,Sheet1,Method of manufacturing ordnance and projectiles.,Under consideration.,Not enough information.,J. A. Potter,Investigating,['Artillery'],Artillery,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Telephones, whether satisfactory.",Chief Signal Officer,No changes recommended.,,,,,No,Not enough information.,Sheet1,"Telephones, whether satisfactory.",No changes recommended.,Not enough information.,Chief Signal Officer,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Bomb-dropping device.,F. Peale,Not recommended.,,,,,No,Not enough information.,Sheet1,Bomb-dropping device.,Not recommended.,Not enough information.,F. Peale,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Coast defense by petroleum,D. G. Wood,Not recommended.,,,,,No,Not enough information.,Sheet1,Coast defense by petroleum,Not recommended.,Not enough information.,D. G. Wood,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Torpedoes, offer to supply.",G. H. Selleck & Co,Referred to Chief of Engineers.,,,,,No,Not enough information.,Sheet1,"Torpedoes, offer to supply.",Referred to Chief of Engineers.,Not enough information.,G. H. Selleck & Co,Investigating,['Logistics and Support'],Logistics and Support,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Observation tower.,Geo. S. Kyle,Not recommended.,,,,,No,Not enough information.,Sheet1,Observation tower.,Not recommended.,Not enough information.,Geo. S. Kyle,Investigating,['Communications and Observation'],Communications and Observation,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Portable breastworks.,Elmer E. VanWie,Not recommended.,,,,,No,Not enough information.,Sheet1,Portable breastworks.,Not recommended.,Not enough information.,Elmer E. VanWie,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Harbor defense.,B. C. Monroe,Not recommended.,,,,,No,Not enough information.,Sheet1,Harbor defense.,Not recommended.,Not enough information.,B. C. Monroe,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,High-explosive shell.,W. A. Scott,Not recommended.,,,,,No,Not enough information.,Sheet1,High-explosive shell.,Not recommended.,Not enough information.,W. A. Scott,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Torpedo system.,Albert Bierstadt,Not recommended.,,,,,No,Not enough information.,Sheet1,Torpedo system.,Not recommended.,Not enough information.,Albert Bierstadt,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Torpedo defense.,J. C. Schuler,Not recommended.,,,,,No,Not enough information.,Sheet1,Torpedo defense.,Not recommended.,Not enough information.,J. C. Schuler,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Practice bullet.,Paul Alexander,Not recommended.,,,,,No,Not enough information.,Sheet1,Practice bullet.,Not recommended.,Not enough information.,Paul Alexander,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Data for laying guns, device for obtaining.",Capt. Sedgwick Pratt,Estimates called for.,,,,,No,Not enough information.,Sheet1,"Data for laying guns, device for obtaining.",Estimates called for.,Not enough information.,Capt. Sedgwick Pratt,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Airship.,William Auberlin,Not recommended.,,,,,No,Not enough information.,Sheet1,Airship.,Not recommended.,Not enough information.,William Auberlin,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Automatic range finding sight, Rafferty.",American Artillery Range Finder and Relocator Co.,Insufficient data.,,,,,No,Not enough information.,Sheet1,"Automatic range finding sight, Rafferty.",Insufficient data.,Not enough information.,American Artillery Range Finder and Relocator Co.,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Three-inch 15-pounder rapid-fire gun, complete, Vickers & Maxim.",Chief of Ordnance,Allotment.,"This refers to the U.S. Army’s trial of a 3‑inch or 76 mm naval/field gun firing 15 lb shells, developed by Vickers & Maxim, the British firm known for rapid‑fire artillery. Such guns offered quick rates of fire with improved recoil systems and were part of the U.S. Army’s modernization drive in the late 1890s. The U.S. Army later adopted its own 3‑inch gun M1898/M1902/M1903.","https://www.govinfo.gov/content/pkg/SERIALSET-04496_00_00-012-0166-0000/pdf/SERIALSET-04496_00_00-012-0166-0000.pdf

https://en.wikipedia.org/wiki/3-inch_gun_M1903","Chief of Ordnance, under Brig. Gen. Daniel Webster Flagler (1891–1899), was responsible for weapon testing and adoption processes. 
","https://en.wikipedia.org/wiki/Daniel_Webster_Flagler
",Yes,This gun is a great example of how the U.S. was testing and adapting foreign rapid-fire tech during a turning point in military modernization. Looking into it could show how designs like this shaped what the Army eventually adopted for coastal and field defense.,Sheet1,"Three-inch 15-pounder rapid-fire gun, complete, Vickers & Maxim.",Allotment.,This gun is a great example of how the U.S. was testing and adapting foreign rapid-fire tech during a turning point in military modernization. Looking into it could show how designs like this shaped what the Army eventually adopted for coastal and field defense.,Chief of Ordnance,Investigating,['Artillery'],Artillery,Government,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,High-explosive shell.,J. A. Bremner,Not recommended.,,,,,No,Not enough information.,Sheet1,High-explosive shell.,Not recommended.,Not enough information.,J. A. Bremner,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Automobile torpedo.,Jno. H. Patrick,Postponed.,,,,,No,Not enough information.,Sheet1,Automobile torpedo.,Postponed.,Not enough information.,Jno. H. Patrick,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Automobile torpedo.,John L. Lay,Postponed.,,,,,No,Not enough information.,Sheet1,Automobile torpedo.,Postponed.,Not enough information.,John L. Lay,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Projectile for smooth-bore guns.,Weaver & Reedy,Not recommended.,,,,,No,Not enough information.,Sheet1,Projectile for smooth-bore guns.,Not recommended.,Not enough information.,Weaver & Reedy,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Bomb-dropping device.,James A. Hill,Not recommended.,,,,,No,Not enough information.,Sheet1,Bomb-dropping device.,Not recommended.,Not enough information.,James A. Hill,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Smoke-producing shell.,Joseph Dister,Not recommended.,,,,,No,Not enough information.,Sheet1,Smoke-producing shell.,Not recommended.,Not enough information.,Joseph Dister,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Harbor defense.,J. M. Case,Not recommended.,,,,,No,Not enough information.,Sheet1,Harbor defense.,Not recommended.,Not enough information.,J. M. Case,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Torpedo system.,J. A. Bower,Not recommended.,,,,,No,Not enough information.,Sheet1,Torpedo system.,Not recommended.,Not enough information.,J. A. Bower,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Projectile.,C. C. Henley,Not recommended.,,,,,No,Not enough information.,Sheet1,Projectile.,Not recommended.,Not enough information.,C. C. Henley,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Coast defense by petroleum.,John J. Coefield,Not recommended.,,,,,No,Not enough information.,Sheet1,Coast defense by petroleum.,Not recommended.,Not enough information.,John J. Coefield,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Range finding.,J. W. Scott,Not recommended.,,,,,No,Not enough information.,Sheet1,Range finding.,Not recommended.,Not enough information.,J. W. Scott,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,High-explosive shell.,R. J. McKeone,Not recommended.,,,,,No,Not enough information.,Sheet1,High-explosive shell.,Not recommended.,Not enough information.,R. J. McKeone,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Smoke-producing shells, suggesting.",George F. Cole,Filed.,,,,,No,Not enough information.,Sheet1,"Smoke-producing shells, suggesting.",Filed.,Not enough information.,George F. Cole,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Flying machine.,Charles B. Morgan,Not recommended.,,,,,No,Not enough information.,Sheet1,Flying machine.,Not recommended.,Not enough information.,Charles B. Morgan,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Wireless telegraph.,Lieut. Geo. O. Squier,Allotment.,"This proposal referred to the military application of wireless telegraphy (radio communication) for artillery and coastal defense coordination. The technology built on work by Marconi and others, but Squier’s interest in adapting it for U.S. Army signal use helped push military radio forward. Squier’s contributions are considered foundational to modern military communication.","https://ethw.org/Wireless_Telegraphy
","Lieutenant George Owen Squier was a U.S. Army officer and electrical engineer. He was a Signal Corps officer and later became Chief Signal Officer of the Army. Squier was instrumental in promoting early military radio and was co-inventor of multiplexing, a key communication technology.
","https://en.wikipedia.org/wiki/George_Owen_Squier
",Yes,Squier played a pivotal role in turning wireless telegraphy into a military staple. Deeper research on how communications evolved at the turn of the century could be valuable.,Sheet1,Wireless telegraph.,Allotment.,Squier played a pivotal role in turning wireless telegraphy into a military staple. Deeper research on how communications evolved at the turn of the century could be valuable.,Lieut. Geo. O. Squier,Investigating,['Communications and Observation'],Communications and Observation,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Combination horizontal base and depression position finder.,Board on the Regulation of Seacoast Artillery File,Allotment.,"This instrument combined two key artillery fire-control tools: the horizontal base rangefinder (used to triangulate target distance across a baseline) and the depression position finder (used to determine range based on vertical angle from a fixed height). By integrating both, the goal was to streamline targeting processes for coastal artillery, which often had to respond quickly and accurately to moving naval threats. The combined device would have supported better coordination between fixed observation posts and gun batteries.
","https://www.publications.usace.army.mil/Portals/76/Publications/EngineerPamphlets/EP_870-1-57.pdf

U.S. Coast Artillery Drill Regulations (1896)",,,Yes,"By combining two rangefinding techniques into one tool, it aimed to improve both speed and accuracy—critical as naval threats grew more mobile and complex.
",Sheet1,Combination horizontal base and depression position finder.,Allotment.,"By combining two rangefinding techniques into one tool, it aimed to improve both speed and accuracy—critical as naval threats grew more mobile and complex.",Board on the Regulation of Seacoast Artillery File,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Revolving rapid-fire 12-inch gun.,D.S. Haynes,Not recommended.,,,,,No,Not enough information.,Sheet1,Revolving rapid-fire 12-inch gun.,Not recommended.,Not enough information.,D.S. Haynes,Investigating,['Artillery'],Artillery,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Rocket,Charles White,Not recommended.,,,,,No,Not enough information.,Sheet1,Rocket,Not recommended.,Not enough information.,Charles White,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Range finder.,Nicholas Tobin,Not recommended.,,,,,No,Not enough information.,Sheet1,Range finder.,Not recommended.,Not enough information.,Nicholas Tobin,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Airship.,Martin Braun,Referred to Chief Signal Officer.,,,,,No,Not enough information.,Sheet1,Airship.,Referred to Chief Signal Officer.,Not enough information.,Martin Braun,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Submarine mines, suggestions.",T. P. Sleeper,Filed.,,,,,No,Not enough information.,Sheet1,"Submarine mines, suggestions.",Filed.,Not enough information.,T. P. Sleeper,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Submarine mine.,J. J. Rusterholz,Not recommended.,,,,,No,Not enough information.,Sheet1,Submarine mine.,Not recommended.,Not enough information.,J. J. Rusterholz,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Aerial torpedo.,G. H. Stout,Not recommended.,,,,,No,Not enough information.,Sheet1,Aerial torpedo.,Not recommended.,Not enough information.,G. H. Stout,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Inventive faculty, offering time and...",John Wilde,Filed.,,,,,No,Not enough information.,Sheet1,"Inventive faculty, offering time and...",Filed.,Not enough information.,John Wilde,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Torpedoes, operation of.",A. Osterloh,Not recommended.,,,,,No,Not enough information.,Sheet1,"Torpedoes, operation of.",Not recommended.,Not enough information.,A. Osterloh,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Cast-iron projectile.,F. Schmidt,Not recommended.,,,,,No,Not enough information.,Sheet1,Cast-iron projectile.,Not recommended.,Not enough information.,F. Schmidt,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Aerial torpedo.,J. A. Murphy,Not recommended.,,,,,No,Not enough information.,Sheet1,Aerial torpedo.,Not recommended.,Not enough information.,J. A. Murphy,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,High-explosive shell.,E. L. Manhayfer,Not recommended.,,,,,No,Not enough information.,Sheet1,High-explosive shell.,Not recommended.,Not enough information.,E. L. Manhayfer,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Torpedo system,Wm. F. Brewster,Filed.,,,,,No,Not enough information.,Sheet1,Torpedo system,Filed.,Not enough information.,Wm. F. Brewster,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Position finder system and bomb dropper.,Theo. F. Krueger,Not recommended.,,,,,No,Not enough information.,Sheet1,Position finder system and bomb dropper.,Not recommended.,Not enough information.,Theo. F. Krueger,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Coast defense, projectile for",James A. Hentz,Not recommended.,,,,,No,Not enough information.,Sheet1,"Coast defense, projectile for",Not recommended.,Not enough information.,James A. Hentz,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Revolving turret.,Thomas H. Scott,Not recommended.,,,,,No,Not enough information.,Sheet1,Revolving turret.,Not recommended.,Not enough information.,Thomas H. Scott,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Air-navigating machine.,A. W. Barnard,Referred to Chief Signal Officer.,,,,,No,Not enough information.,Sheet1,Air-navigating machine.,Referred to Chief Signal Officer.,Not enough information.,A. W. Barnard,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Automatic loading mechanism for small arms.,A. B. Harmon,Not recommended.,,,,,No,Not enough information.,Sheet1,Automatic loading mechanism for small arms.,Not recommended.,Not enough information.,A. B. Harmon,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Range-finding device.,W. G. Caffrey,Not recommended.,,,,,No,Not enough information.,Sheet1,Range-finding device.,Not recommended.,Not enough information.,W. G. Caffrey,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Circular floating battery.,Thomas L. Sturtevant,Not recommended.,,,,,No,Not enough information.,Sheet1,Circular floating battery.,Not recommended.,Not enough information.,Thomas L. Sturtevant,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Fort,Chas. LaDue,Not recommended.,,,,,No,Not enough information.,Sheet1,Fort,Not recommended.,Not enough information.,Chas. LaDue,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Shell for throwing inflammable oil.,F. L. Seely,Filed.,,,,,No,Not enough information.,Sheet1,Shell for throwing inflammable oil.,Filed.,Not enough information.,F. L. Seely,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Coast defense, system of.",C. W. Dutton,Referred to Navy Department.,,,,,No,Not enough information.,Sheet1,"Coast defense, system of.",Referred to Navy Department.,Not enough information.,C. W. Dutton,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Range finders, emergency.",Lieut. I. N. Lewis and Lieut. W. C. Rafferty,Price to determine selection.,,,,,No,Not enough information.,Sheet1,"Range finders, emergency.",Price to determine selection.,Not enough information.,Lieut. I. N. Lewis and Lieut. W. C. Rafferty,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Dirigible torpedo.,Richard Lamb,Not recommended.,,,,,No,Not enough information.,Sheet1,Dirigible torpedo.,Not recommended.,Not enough information.,Richard Lamb,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Automatic loading of small arms.,A. B. Harmon,Not recommended.,,,,,No,Not enough information.,Sheet1,Automatic loading of small arms.,Not recommended.,Not enough information.,A. B. Harmon,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Conversion of 15-inch smoothbore guns.,A. H. Emery,Not recommended.,,,,,No,Not enough information.,Sheet1,Conversion of 15-inch smoothbore guns.,Not recommended.,Not enough information.,A. H. Emery,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Joveite, high explosive.",Joveite Manufacturing Co.,Adopted as a type.,"A industrial high explosive manufactured in the late 19th century by the Jovite Powder Works near Ditchley, Virginia (established 1884–85). It was touted as a powerful yet stable explosive suited for tunneling and ordnance use.",https://www.franconiahistory.com/historic-sites/jovite-powder-works-%28site%29,"Jovite Manufacturing Co., operated just outside Washington, D.C., producing the explosive Jovite in the 1890s until a fatal explosion in 1900 severely damaged its infrastructure. Though short-lived, the company’s product was significant enough to attract military attention and evaluation.",https://www.franconiahistory.com/historic-sites/jovite-powder-works-%28site%29,No,"While Jovite was evaluated and briefly adopted, the company’s short operational span and limited long-term impact make it less promising for deeper exploration. ",Sheet1,"Joveite, high explosive.",Adopted as a type.,"While Jovite was evaluated and briefly adopted, the company’s short operational span and limited long-term impact make it less promising for deeper exploration.",Joveite Manufacturing Co.,Approved,['Explosives'],Explosives,Private,1897,1,0,0,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Searchlights.,General Electric Co.,Allotment.,"In the late 1890s, the U.S. Army allocated funds to General Electric to test military-grade carbon‑arc searchlights, used for illuminating coastal and harbor areas at night. These large searchlights helped detect approaching vessels or torpedo boats during low visibility. While large-scale deployment came later, the testing shows real interest in upgrading battlefield observation.","https://en.wikipedia.org/wiki/Searchlight

https://www.nps.gov/places/military-disappearing-searchlight.htm","General Electric Co., founded in 1892, was one of the earliest manufacturers of high-power carbon-arc lamps. Their technology enabled long-range lighting that was ideal for early searchlight applications in military contexts.",https://en.wikipedia.org/wiki/General_Electric,Yes,"This signals the Army’s growing interest in electric-powered technologies for visibility and targeting. This topic is worth exploring because it reflects an early military investment in electrically powered surveillance and targeting tools, long before radar or infrared systems existed.",Sheet1,Searchlights.,Allotment.,"This signals the Army’s growing interest in electric-powered technologies for visibility and targeting. This topic is worth exploring because it reflects an early military investment in electrically powered surveillance and targeting tools, long before radar or infrared systems existed.",General Electric Co.,Investigating,[],Other/Unclassified,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Lewis position finder, repair of.",Chief of Ordnance,Allotment.,,,,,No,Not enough information.,Sheet1,"Lewis position finder, repair of.",Allotment.,Not enough information.,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,"Installation of photochronograph, expenditure.",Chief of Ordnance,Allotment.,"In 1897, the U.S. Army Artillery School at Fort Monroe, VA, conducted experiments with a photo‑chronograph—a device that records projectile speed using photography and timing mechanisms. The results were published in The Polarizing Photo‑Chronograph, co-authored by Lieutenant George O. Squier and Albert Cushing Crehore in 1897, marking one of the earliest documented uses of photographic timing in U.S. artillery testing.","https://www.ohioacademyofhistory.org/wp-content/uploads/2022/10/OhAH-Proceedings-2020_2022-Taint_-Major-General-George-Owen-Squier-Father-of-American-Airpower.pdf
","The Chief of Ordnance supervised the evaluation and deployment of new artillery-testing methods. Funding the photo‑chronograph installation demonstrates the Army's effort to apply measurement tools toward artillery accuracy, rather than just relying on observational guesstimates.",https://www.ohioacademyofhistory.org/wp-content/uploads/2022/10/OhAH-Proceedings-2020_2022-Taint_-Major-General-George-Owen-Squier-Father-of-American-Airpower.pdf,Yes,This is an interesting example of how the Army started using real physics to improve artillery accuracy. It’s ideal for a deeper dive into early scientific testing in ordnance history and how measurement tools transformed military practices.,Sheet1,"Installation of photochronograph, expenditure.",Allotment.,This is an interesting example of how the Army started using real physics to improve artillery accuracy. It’s ideal for a deeper dive into early scientific testing in ordnance history and how measurement tools transformed military practices.,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Long base depression range finder.,Lieut. D.W. Ketcham,Not recommended.,,,,,No,Not enough information.,Sheet1,Long base depression range finder.,Not recommended.,Not enough information.,Lieut. D.W. Ketcham,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
BOF.AR.8.1897-1898,Torpedo,James Mackintosh,Not recommended.,,,,,No,Not enough information.,Sheet1,Torpedo,Not recommended.,Not enough information.,James Mackintosh,Investigating,['Explosives'],Explosives,Private,1897,0,0,1,Copy of Subjects Considered 1897-1898.xlsx
